##############################################################################
## BCSC IOC CSV Feedlist - URLs                                              #
#                                                                            #
## Generado en la fecha 2021-07-09 11:17:15.158524                           #
##############################################################################
#
# value, event_info, event_date 
"login-history.vip-sina.com.smail-live.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"login.live.inbox-mail.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccounts-options.web-online.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccounts-options.web-info.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"portalis.diplomatie.gouv.web-line.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"yahoojp.minner.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccounts.user-service.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"rusi.org.doc-view.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccounts-verification.main-service.site","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"hostmaster.yrnall.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"live.inbox-mail.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"host.yalnoo.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"com.options.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"yahoo.imap-login.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"outlook.onedrive.web-line.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"private.smail-live.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"new-options.setting.user-service.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"publication.alert-service.dovvn-mail.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"login.app-house.online","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"checkup-services.options.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccounts-privacy.main-line.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccounts-option.user-service.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"rnyacconts-supports.alone-service.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"securemail.stanford.doc-view.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"security-accounts.mobile-phone.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"outlooks.com.main-support.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"online-privacy.protect-com.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"webmail.matmiho.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"lived.com.check-operation.site","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"mx0.hotrnall.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"security-accounts.sec-line.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"outlooks.com.member-service.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"imap-mail.yalnoo.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"outlooks.com.minner.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"shop.dovvn-mail.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"anti-virus.yahoocojp.client-mobile.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"outlook.smail-live.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"asaninst.info-setting.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccounts-service.myprivacy.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccounts.security.user-service.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"mx5.hotrnall.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"security-privacy.member-service.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"drive.storage.com.app-house.online","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"protect.login-confirm.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"jp.retry-confirm.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"outlook-account.app-house.online","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"smtp.ahooc.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"backup.app-house.online","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"yahoo.phlogin.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"mx20.hotrnall.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccount.google.alive-user.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"storage.login-confirm.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"doc.login-confirm.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"login.outlook.smail-live.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"confirm-ativity.client-mobile.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"www.dovvn-mail.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"mx1.hotrnall.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"www.yrnall.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"mxs.hotrnall.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"myaccount.google.local-link.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"privacy.main-support.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"delegate.int.doc-view.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"signup.mail-service.win","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"mail.fed.be.web-line.work","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"server.ahooc.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"permission.mai1.info","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"smtp.comune.ahooc.com","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
"yahoo.check-operation.site","OSINT Credentials Gathering Campaign - Large  Clusters of Malicious Infrastructure Targeting Government Bodies and Other Strategic Entities by ANSSI","2019-09-02"
